,id,app_name,genres,tags,specs,combined_features
3008,756260,kingdom defense,casual,indie,singleplayer,casual indie singleplayer
3009,413480,101 ways to die,action,strategy,singleplayer,action strategy singleplayer
3010,370280,season of 12 colors,adventure,indie,singleplayer,adventure indie singleplayer
3011,417461,tom clancys rainbow six siegethe safari bundle,action,action,singleplayer,action action singleplayer
3012,271498,rocksmith 2014 silverchairtomorrow,casual,casual,singleplayer,casual casual singleplayer
3013,507980,robotpencil presents character portrait demo,none,designillustration,none,none designillustration none
3014,340630,ninja guy,action,action,singleplayer,action action singleplayer
3015,417300,tabletop simulatoreuphoria build a better dystopia,casual,strategy,multiplayer,casual strategy multiplayer
3016,741930,hydroactive,indie,rpg,singleplayer,indie rpg singleplayer
3017,313310,my lands hero couragestarter dlc pack,casual,massively multiplayer,mmo,casual massively multiplayer mmo
3018,338080,a列車で行こう8,simulation,simulation,singleplayer,simulation simulation singleplayer
3019,635780,monstercakes ost,casual,indie,singleplayer,casual indie singleplayer
3020,658293,warriors allstars nobunyagathemed costume for tokitsugu,action,action,singleplayer,action action singleplayer
3021,502120,aniconanimal complexcats path,adventure,adventure,singleplayer,adventure adventure singleplayer
3022,286120,questrun,rpg,rpg,singleplayer,rpg rpg singleplayer
3023,507120,the superfluous,action,action,singleplayer,action action singleplayer
3024,744280,afzero,action,action,singleplayer,action action singleplayer
3025,567290,slash it,action,casual,singleplayer,action casual singleplayer
3026,558630,world of guns world war i pack 1,free to play,free to play,singleplayer,free to play free to play singleplayer
3027,352840,one way heroics plus,indie,indie,singleplayer,indie indie singleplayer
3028,517270,pro farm manager,simulation,early access,singleplayer,simulation early access singleplayer
3029,346610,racecraft,indie,early access,singleplayer,indie early access singleplayer
3030,699970,the breath,casual,indie,singleplayer,casual indie singleplayer
3031,396930,tidal affair before the storm,action,action,singleplayer,action action singleplayer
3032,324070,io,action,indie,singleplayer,action indie singleplayer
3033,452522,sea dogs to each his ownhero of the nation,rpg,rpg,singleplayer,rpg rpg singleplayer
3034,509920,doc apocalypse,adventure,adventure,singleplayer,adventure adventure singleplayer
3035,709020,virus of survivorslife simulator,action,action,singleplayer,action action singleplayer
3036,532030,dream dealer,action,action,singleplayer,action action singleplayer
3037,491495,fsx steam edition north american xb70 valkyrie addon,simulation,simulation,singleplayer,simulation simulation singleplayer
3038,579330,the sorceress,action,action,singleplayer,action action singleplayer
3039,326340,river city super sports challenge all stars special,action,sports,singleplayer,action sports singleplayer
3040,432370,sethian,indie,indie,singleplayer,indie indie singleplayer
3041,372780,pulse,adventure,adventure,singleplayer,adventure adventure singleplayer
3042,295056,rocksmith 2014 bullet for my valentine song pack,casual,simulation,singleplayer,casual simulation singleplayer
3043,293460,i shall remain,action,indie,singleplayer,action indie singleplayer
3044,258677,train simulator br class 35 loco addon,simulation,simulation,singleplayer,simulation simulation singleplayer
3045,333520,fantasy groundsdeadlands reloaded blood drive 3,indie,strategy,multiplayer,indie strategy multiplayer
3046,498620,the shadowland,adventure,indie,singleplayer,adventure indie singleplayer
3047,245890,borderlands 2 headhunter 1 bloody harvest,action,action,singleplayer,action action singleplayer
3048,488580,hover 2030,action,action,singleplayer,action action singleplayer
3049,492290,hasbeen heroes,action,strategy,singleplayer,action strategy singleplayer
3050,547520,raptureworld conquest,casual,casual,singleplayer,casual casual singleplayer
3051,281560,dwarfs,adventure,adventure,singleplayer,adventure adventure singleplayer
3052,717032,kritika online elite costume pack,action,massively multiplayer,multiplayer,action massively multiplayer multiplayer
3053,225260,brutal legend,action,action,singleplayer,action action singleplayer
3054,438150,star realmsfull version,strategy,strategy,singleplayer,strategy strategy singleplayer
3055,676820,subsurface circular,adventure,indie,singleplayer,adventure indie singleplayer
3056,486220,boid single player campaign,action,strategy,singleplayer,action strategy singleplayer
3057,559790,fantasy groundskithtakharos seal the rift 35epfrpg,indie,strategy,multiplayer,indie strategy multiplayer
3058,518540,mardock scramble the second combustion,none,anime,none,none anime none
3059,586920,empyrean frontier,action,early access,singleplayer,action early access singleplayer
3060,260000,you dont know jack movies,casual,casual,singleplayer,casual casual singleplayer
3061,522590,near midnight,indie,indie,singleplayer,indie indie singleplayer
3062,351300,ceres,action,action,singleplayer,action action singleplayer
3063,618771,rpg maker vx acespanish guitar strings,design amp illustration,designillustration,downloadable content,design amp illustration designillustration downloadable content
3064,636890,fantasy groundspathfinder rpgcurse of the crimson throne,indie,strategy,multiplayer,indie strategy multiplayer
3065,533560,doa5lr ultimate content set,action,action,singleplayer,action action singleplayer
3066,674590,wakeup,adventure,early access,singleplayer,adventure early access singleplayer
3067,563400,ludu,adventure,free to play,singleplayer,adventure free to play singleplayer
3068,376140,saga,free to play,free to play,multiplayer,free to play free to play multiplayer
3069,450812,mordheim city of the damnedwitch hunters,rpg,strategy,singleplayer,rpg strategy singleplayer
3070,492941,rocksmith 2014 pixies hey,casual,casual,singleplayer,casual casual singleplayer
3071,343461,total war attilacelts culture pack,strategy,strategy,singleplayer,strategy strategy singleplayer
3072,6200,ghost master,strategy,strategy,singleplayer,strategy strategy singleplayer
3073,577312,pixel puzzles ultimatepuzzle pack samurai,action,strategy,singleplayer,action strategy singleplayer
3074,222108,rocksmiththe allman brothers bandsouthbound,casual,casual,singleplayer,casual casual singleplayer
3075,681480,ancient worlds jaguars fate,casual,indie,singleplayer,casual indie singleplayer
3076,696030,party panicsoundtrack,indie,indie,singleplayer,indie indie singleplayer
3077,710780,sky jump,action,action,singleplayer,action action singleplayer
3078,616590,fantasy groundsheroic characters 13 token pack,indie,strategy,multiplayer,indie strategy multiplayer
3079,441790,fragmented,action,survival,singleplayer,action survival singleplayer
3080,424310,blessed ones the magic wolves,indie,early access,singleplayer,indie early access singleplayer
3081,441670,jelly killer,action,action,singleplayer,action action singleplayer
3082,753530,sword bros soundtrack,action,action,singleplayer,action action singleplayer
3083,489180,realitycapture,animation amp modeling,animationmodeling,none,animation amp modeling animationmodeling none
3084,630300,extra life backpack,action,action,multiplayer,action action multiplayer
3085,464450,dodonpachi resurrection,action,shoot em up,singleplayer,action shoot em up singleplayer
3086,552610,ninja smasher,action,action,singleplayer,action action singleplayer
3087,324710,to be or not to be,adventure,adventure,singleplayer,adventure adventure singleplayer
3088,345240,shogun total warcollection,action,strategy,singleplayer,action strategy singleplayer
3089,379556,fsx steam editiongrumman f11f1 tiger addon,simulation,simulation,singleplayer,simulation simulation singleplayer
3090,550420,stargazer christmas,adventure,adventure,singleplayer,adventure adventure singleplayer
3091,393540,tnn motorsports hardcore tr,racing,sports,singleplayer,racing sports singleplayer
3092,37280,wedding dash 2 rings around the world,simulation,none,singleplayer,simulation none singleplayer
3093,605780,xplane 11addon aerosoftairport antalya,simulation,simulation,singleplayer,simulation simulation singleplayer
3094,340610,battle of empires 19141918russian empire,action,strategy,singleplayer,action strategy singleplayer
3095,432010,worlds dawn,casual,rpg,singleplayer,casual rpg singleplayer
3096,223810,ys iii chronicles,action,jrpg,singleplayer,action jrpg singleplayer
3097,590207,rocksmith 2014 edition remastered marvin gayetammi terrellaint no mountain high enough,casual,casual,singleplayer,casual casual singleplayer
3098,275163,br provincial sector class 143 addon livery,simulation,simulation,singleplayer,simulation simulation singleplayer
3099,343140,disneypixar cars radiator springs adventures,adventure,racing,singleplayer,adventure racing singleplayer
3100,215435,damage inc f4ffm2 panther wildcat,action,action,singleplayer,action action singleplayer
3101,313373,middleearth shadow of mordorhidden blade rune,action,action,singleplayer,action action singleplayer
3102,356520,port of call,adventure,indie,singleplayer,adventure indie singleplayer
3103,593056,dead rising 4ugly winter sweater,action,action,singleplayer,action action singleplayer
3104,528590,gaming the real world,none,documentary,none,none documentary none
3105,476000,slightly magic8bit legacy edition,indie,indie,singleplayer,indie indie singleplayer
3106,536660,jcb pioneer mars,action,early access,singleplayer,action early access singleplayer
3107,687820,qopdlc,casual,casual,singleplayer,casual casual singleplayer
3108,586010,monster monpiecedeluxe pack,strategy,strategy,singleplayer,strategy strategy singleplayer
3109,344173,usfiv classic horror pack,action,action,singleplayer,action action singleplayer
3110,621200,fantasy groundsddraig gochs tyranny 1 token pack,indie,strategy,multiplayer,indie strategy multiplayer
3111,259252,call of duty ghostsinvasion,action,action,singleplayer,action action singleplayer
3112,330620,its a wipe,indie,indie,singleplayer,indie indie singleplayer
3113,275390,guacamelee super turbo championship edition,action,metroidvania,singleplayer,action metroidvania singleplayer
3114,414580,uriels chasm 2 את,action,indie,singleplayer,action indie singleplayer
3115,351640,eternal senia,action,anime,singleplayer,action anime singleplayer
